LASTNAME,FIRSTNAME,BADGE LABEL,BADGE LEVEL
Murazik,Dianna,One year membership,1
Casper,Christ,Helped write a book about Symfony,3
Casper,Christ,Doctrine Code Contributor,1
Casper,Christ,Doctrine Documentation Contributor,1
Casper,Christ,SensioLabs Certified Symfony Developer (Expert),3
Casper,Christ,Symfony Documentation Contributor,1
Casper,Christ,Swiftmailer Documentation Contributor,1
Casper,Christ,Attended a training on Symfony2 (level 3) at SensioLabs,2
Casper,Christ,Symfony Code Contributor,1
Casper,Christ,Silex Code Contributor,1
Casper,Christ,Twig Documentation Contributor,1
Casper,Christ,Symfony CMF Code Contributor,1
Casper,Christ,SensioLabs Certified Symfony Developer (Advanced),2
Casper,Christ,Twig Code Contributor,1
Casper,Christ,Monolog Documentation Contributor,1
Casper,Christ,Three year membership,2
Casper,Christ,Two year membership,1
Casper,Christ,One year membership,1
Nicolas,Malvina,Symfony Documentation Contributor,1
Nicolas,Malvina,Doctrine Code Contributor,1
Nicolas,Malvina,Composer Documentation Contributor,1
Nicolas,Malvina,Attended a training on Symfony2 (level 3) at SensioLabs,2
Nicolas,Malvina,Seven year membership,3
Nicolas,Malvina,Six year membership,3
Nicolas,Malvina,Five year membership,3
Nicolas,Malvina,Four year membership,2
Nicolas,Malvina,Three year membership,2
Nicolas,Malvina,Two year membership,1
Nicolas,Malvina,One year membership,1
Allard,Jeff,Doctrine Documentation Contributor,1
Allard,Jeff,Symfony Code Contributor,1
Allard,Jeff,SensioLabs Certified Symfony Developer (Advanced),2
Allard,Jeff,Attended a training on Symfony2 (level 3) at SensioLabs,2
Allard,Jeff,Silex Code Contributor,1
Allard,Jeff,Twig Documentation Contributor,1
Allard,Jeff,Twig Code Contributor,1
Allard,Jeff,Swiftmailer Code Contributor,1
Allard,Jeff,Doctrine Code Contributor,1
Allard,Jeff,Helped write a book about Symfony,3
Allard,Jeff,SensioLabs Certified Symfony Developer (Expert),3
Allard,Jeff,Symfony CMF Code Contributor,1
Allard,Jeff,Four year membership,2
Allard,Jeff,Three year membership,2
Allard,Jeff,Two year membership,1
Allard,Jeff,One year membership,1
Launay,Candida,Doctrine Code Contributor,1
Launay,Candida,Doctrine Documentation Contributor,1
Launay,Candida,Swiftmailer Documentation Contributor,1
Launay,Candida,Symfony Code Contributor,1
Launay,Candida,Helped write a book about Symfony,3
Antoine,Skyla,Symfony CMF Code Contributor,1
Antoine,Skyla,Swiftmailer Code Contributor,1
Antoine,Skyla,Doctrine Documentation Contributor,1
Antoine,Skyla,Twig Documentation Contributor,1
Antoine,Skyla,Monolog Documentation Contributor,1
Antoine,Skyla,Symfony Code Contributor,1
Clement,Craig,Doctrine Code Contributor,1
Clement,Craig,Symfony Documentation Contributor,1
Clement,Craig,Silex Documentation Contributor,1
Clement,Craig,Twig Documentation Contributor,1
Clement,Craig,Silex Code Contributor,1
Clement,Craig,Monolog Code Contributor,1
Clement,Craig,Monolog Documentation Contributor,1
Clement,Craig,Swiftmailer Documentation Contributor,1
Moreau,Leif,Composer Code Contributor,1
Moreau,Leif,Attended a training on Symfony2 (level 3) at SensioLabs,2
Moreau,Leif,Composer Documentation Contributor,1
Moreau,Leif,Symfony Code Contributor,1
Moreau,Leif,SensioLabs Certified Symfony Developer (Expert),3
Moreau,Leif,Doctrine Documentation Contributor,1
Moreau,Leif,Doctrine Code Contributor,1
Moreau,Leif,SensioLabs Certified Symfony Developer (Advanced),2
Moreau,Leif,Six year membership,3
Moreau,Leif,Five year membership,3
Moreau,Leif,Four year membership,2
Moreau,Leif,Three year membership,2
Moreau,Leif,Two year membership,1
Moreau,Leif,One year membership,1
Pierre,Aimee,Symfony Code Contributor,1
Pierre,Aimee,Swiftmailer Code Contributor,1
Pierre,Aimee,Swiftmailer Documentation Contributor,1
Pierre,Aimee,Symfony CMF Code Contributor,1
Pierre,Aimee,Monolog Code Contributor,1
Pierre,Aimee,Twig Code Contributor,1
Pierre,Aimee,Attended a training on Symfony2 (level 3) at SensioLabs,2
Pierre,Aimee,Helped write a book about Symfony,3
Pierre,Aimee,Monolog Documentation Contributor,1
Pierre,Aimee,Doctrine Code Contributor,1
Pierre,Aimee,Symfony Documentation Contributor,1
Pierre,Aimee,Twig Documentation Contributor,1
Mayer,Franco,Composer Code Contributor,1
Mayer,Franco,SensioLabs Certified Symfony Developer (Advanced),2
Mayer,Franco,SensioLabs Certified Symfony Developer (Expert),3
Marechal,Fletcher,Doctrine Documentation Contributor,1
Marechal,Fletcher,Symfony Code Contributor,1
Marechal,Fletcher,Attended a training on Symfony2 (level 3) at SensioLabs,2
Marechal,Fletcher,SensioLabs Certified Symfony Developer (Advanced),2
Marechal,Fletcher,Doctrine Code Contributor,1
Marechal,Fletcher,Symfony CMF Code Contributor,1
Marechal,Fletcher,Silex Documentation Contributor,1
Marechal,Fletcher,Swiftmailer Code Contributor,1
Marechal,Fletcher,Monolog Code Contributor,1
Marechal,Fletcher,Silex Code Contributor,1
Marechal,Fletcher,Two year membership,1
Marechal,Fletcher,One year membership,1
Boucher,Jaiden,Attended a training on Symfony2 (level 3) at SensioLabs,2
Boucher,Jaiden,Doctrine Documentation Contributor,1
Boucher,Jaiden,Swiftmailer Code Contributor,1
Boucher,Jaiden,Composer Code Contributor,1
Boucher,Jaiden,Composer Documentation Contributor,1
Boucher,Jaiden,Helped write a book about Symfony,3
Boucher,Jaiden,Symfony CMF Code Contributor,1
Boucher,Jaiden,Symfony Documentation Contributor,1
Boucher,Jaiden,Swiftmailer Documentation Contributor,1
Boucher,Jaiden,SensioLabs Certified Symfony Developer (Expert),3
Boucher,Jaiden,Five year membership,3
Boucher,Jaiden,Four year membership,2
Boucher,Jaiden,Three year membership,2
Boucher,Jaiden,Two year membership,1
Boucher,Jaiden,One year membership,1
Girard,Florence,Twig Documentation Contributor,1
Girard,Florence,Doctrine Code Contributor,1
Girard,Florence,Twig Code Contributor,1
Girard,Florence,Symfony Code Contributor,1
Girard,Florence,Monolog Documentation Contributor,1
Girard,Florence,Helped write a book about Symfony,3
Girard,Florence,Silex Code Contributor,1
Girard,Florence,Silex Documentation Contributor,1
Girard,Florence,SensioLabs Certified Symfony Developer (Advanced),2
Girard,Florence,SensioLabs Certified Symfony Developer (Expert),3
Girard,Florence,Doctrine Documentation Contributor,1
Girard,Florence,Two year membership,1
Girard,Florence,One year membership,1
Bourdon,Jacques,Attended a training on Symfony2 (level 3) at SensioLabs,2
Bourdon,Jacques,Monolog Code Contributor,1
Bourdon,Jacques,Composer Code Contributor,1
Bourdon,Jacques,Doctrine Documentation Contributor,1
Bourdon,Jacques,Monolog Documentation Contributor,1
Bourdon,Jacques,Swiftmailer Code Contributor,1
Bourdon,Jacques,Symfony CMF Code Contributor,1
Bourdon,Jacques,Swiftmailer Documentation Contributor,1
Bourdon,Jacques,Twig Code Contributor,1
Bourdon,Jacques,SensioLabs Certified Symfony Developer (Expert),3
Bourdon,Jacques,Silex Documentation Contributor,1
Bourdon,Jacques,Symfony Code Contributor,1
Bourdon,Jacques,Doctrine Code Contributor,1
Bourdon,Jacques,One year membership,1
Schneider,Claud,Doctrine Code Contributor,1
Schneider,Claud,Symfony Code Contributor,1
Schneider,Claud,Swiftmailer Documentation Contributor,1
Schneider,Claud,Monolog Code Contributor,1
Schneider,Claud,Composer Documentation Contributor,1
Schneider,Claud,Attended a training on Symfony2 (level 3) at SensioLabs,2
Schneider,Claud,Twig Code Contributor,1
Schneider,Claud,Symfony Documentation Contributor,1
Schneider,Claud,Symfony CMF Code Contributor,1
Schneider,Claud,Monolog Documentation Contributor,1
Schneider,Claud,Four year membership,2
Schneider,Claud,Three year membership,2
Schneider,Claud,Two year membership,1
Schneider,Claud,One year membership,1
Ryan,Jadon,SensioLabs Certified Symfony Developer (Advanced),2
Ryan,Jadon,Symfony Documentation Contributor,1
Ryan,Jadon,Helped write a book about Symfony,3
Ryan,Jadon,Doctrine Documentation Contributor,1
Ryan,Jadon,Twig Code Contributor,1
Ryan,Jadon,Composer Documentation Contributor,1
Ryan,Jadon,Swiftmailer Code Contributor,1
Ryan,Jadon,Monolog Code Contributor,1
Ryan,Jadon,Silex Documentation Contributor,1
Ryan,Jadon,Doctrine Code Contributor,1
Ryan,Jadon,Symfony Code Contributor,1
Runolfsdottir,Durward,Twig Documentation Contributor,1
Runolfsdottir,Durward,Symfony Code Contributor,1
Runolfsdottir,Durward,Composer Code Contributor,1
Runolfsdottir,Durward,Swiftmailer Code Contributor,1
Runolfsdottir,Durward,Helped write a book about Symfony,3
Runolfsdottir,Durward,Monolog Documentation Contributor,1
Runolfsdottir,Durward,Twig Code Contributor,1
Runolfsdottir,Durward,Doctrine Code Contributor,1
Runolfsdottir,Durward,Doctrine Documentation Contributor,1
Runolfsdottir,Durward,Symfony Documentation Contributor,1
Runolfsdottir,Durward,Monolog Code Contributor,1
Runolfsdottir,Durward,SensioLabs Certified Symfony Developer (Advanced),2
Runolfsdottir,Durward,Three year membership,2
Runolfsdottir,Durward,Two year membership,1
Runolfsdottir,Durward,One year membership,1
Deschamps,Eric,Silex Code Contributor,1
Deschamps,Eric,Doctrine Code Contributor,1
Deschamps,Eric,Attended a training on Symfony2 (level 3) at SensioLabs,2
Deschamps,Eric,Twig Documentation Contributor,1
Deschamps,Eric,Symfony Documentation Contributor,1
Deschamps,Eric,Symfony CMF Code Contributor,1
Deschamps,Eric,Symfony Code Contributor,1
Deschamps,Eric,SensioLabs Certified Symfony Developer (Expert),3
Deschamps,Eric,Seven year membership,3
Deschamps,Eric,Six year membership,3
Deschamps,Eric,Five year membership,3
Deschamps,Eric,Four year membership,2
Deschamps,Eric,Three year membership,2
Deschamps,Eric,Two year membership,1
Deschamps,Eric,One year membership,1
Johns,Esta,Doctrine Code Contributor,1
Johns,Esta,Silex Documentation Contributor,1
Johns,Esta,SensioLabs Certified Symfony Developer (Expert),3
Johns,Esta,SensioLabs Certified Symfony Developer (Advanced),2
Johns,Esta,Seven year membership,3
Johns,Esta,Six year membership,3
Johns,Esta,Five year membership,3
Johns,Esta,Four year membership,2
Johns,Esta,Three year membership,2
Johns,Esta,Two year membership,1
Johns,Esta,One year membership,1
Moulin,Joanne,Twig Documentation Contributor,1
Moulin,Joanne,SensioLabs Certified Symfony Developer (Advanced),2
Moulin,Joanne,Attended a training on Symfony2 (level 3) at SensioLabs,2
Moulin,Joanne,Silex Code Contributor,1
Moulin,Joanne,Symfony Code Contributor,1
Moulin,Joanne,Composer Documentation Contributor,1
Moulin,Joanne,Doctrine Code Contributor,1
Moulin,Joanne,Twig Code Contributor,1
Moulin,Joanne,Swiftmailer Code Contributor,1
Moulin,Joanne,Silex Documentation Contributor,1
Moulin,Joanne,Doctrine Documentation Contributor,1
Moulin,Joanne,Composer Code Contributor,1
Moulin,Joanne,Symfony CMF Code Contributor,1
Moulin,Joanne,Four year membership,2
Moulin,Joanne,Three year membership,2
Moulin,Joanne,Two year membership,1
Moulin,Joanne,One year membership,1
McGlynn,Abigail,Composer Code Contributor,1
McGlynn,Abigail,Silex Documentation Contributor,1
McGlynn,Abigail,Twig Code Contributor,1
McGlynn,Abigail,Doctrine Code Contributor,1
McGlynn,Abigail,SensioLabs Certified Symfony Developer (Advanced),2
McGlynn,Abigail,Doctrine Documentation Contributor,1
McGlynn,Abigail,Silex Code Contributor,1
McGlynn,Abigail,Swiftmailer Code Contributor,1
McGlynn,Abigail,SensioLabs Certified Symfony Developer (Expert),3
McGlynn,Abigail,Symfony CMF Code Contributor,1
McGlynn,Abigail,Twig Documentation Contributor,1
McGlynn,Abigail,Swiftmailer Documentation Contributor,1
McGlynn,Abigail,Symfony Code Contributor,1
McGlynn,Abigail,Eight year membership,3
McGlynn,Abigail,Seven year membership,3
McGlynn,Abigail,Six year membership,3
McGlynn,Abigail,Five year membership,3
McGlynn,Abigail,Four year membership,2
McGlynn,Abigail,Three year membership,2
McGlynn,Abigail,Two year membership,1
McGlynn,Abigail,One year membership,1
Dickens,Kyra,SensioLabs Certified Symfony Developer (Advanced),2
Dickens,Kyra,Doctrine Code Contributor,1
Dickens,Kyra,Doctrine Documentation Contributor,1
Dickens,Kyra,SensioLabs Certified Symfony Developer (Expert),3
Dickens,Kyra,Twig Documentation Contributor,1
Dickens,Kyra,Silex Documentation Contributor,1
Dickens,Kyra,One year membership,1
Lejeune,Mya,Symfony Documentation Contributor,1
Lejeune,Mya,Swiftmailer Documentation Contributor,1
Lejeune,Mya,Monolog Code Contributor,1
Lejeune,Mya,Monolog Documentation Contributor,1
Lejeune,Mya,Swiftmailer Code Contributor,1
Lejeune,Mya,Doctrine Documentation Contributor,1
Lejeune,Mya,SensioLabs Certified Symfony Developer (Expert),3
Lejeune,Mya,Symfony CMF Code Contributor,1
Lejeune,Mya,SensioLabs Certified Symfony Developer (Advanced),2
Lejeune,Mya,Composer Code Contributor,1
Lejeune,Mya,Silex Documentation Contributor,1
Lejeune,Mya,Three year membership,2
Lejeune,Mya,Two year membership,1
Lejeune,Mya,One year membership,1
Weber,Emmanuel,Swiftmailer Documentation Contributor,1
Weber,Emmanuel,Attended a training on Symfony2 (level 3) at SensioLabs,2
Weber,Emmanuel,Twig Code Contributor,1
Weber,Emmanuel,Symfony CMF Code Contributor,1
Weber,Emmanuel,Composer Documentation Contributor,1
Weber,Emmanuel,Doctrine Documentation Contributor,1
Weber,Emmanuel,Swiftmailer Code Contributor,1
Weber,Emmanuel,SensioLabs Certified Symfony Developer (Advanced),2
Weber,Emmanuel,Monolog Code Contributor,1
Weber,Emmanuel,Composer Code Contributor,1
Weber,Emmanuel,Twig Documentation Contributor,1
Weber,Emmanuel,Silex Documentation Contributor,1
Weber,Emmanuel,Two year membership,1
Weber,Emmanuel,One year membership,1
Paris,Jedidiah,Doctrine Documentation Contributor,1
Paris,Jedidiah,Swiftmailer Documentation Contributor,1
Paris,Jedidiah,Twig Documentation Contributor,1
Paris,Jedidiah,Symfony CMF Code Contributor,1
Paris,Jedidiah,Symfony Documentation Contributor,1
Paris,Jedidiah,Monolog Code Contributor,1
Paris,Jedidiah,Composer Code Contributor,1
Hane,Rosetta,Doctrine Documentation Contributor,1
Hane,Rosetta,Helped write a book about Symfony,3
Hane,Rosetta,Monolog Code Contributor,1
Hane,Rosetta,Composer Code Contributor,1
Hane,Rosetta,Symfony CMF Code Contributor,1
Hane,Rosetta,Symfony Code Contributor,1
Hane,Rosetta,Two year membership,1
Hane,Rosetta,One year membership,1
Stanton,Weston,Composer Documentation Contributor,1
Stanton,Weston,Doctrine Documentation Contributor,1
Stanton,Weston,Twig Documentation Contributor,1
Stanton,Weston,Eight year membership,3
Stanton,Weston,Seven year membership,3
Stanton,Weston,Six year membership,3
Stanton,Weston,Five year membership,3
Stanton,Weston,Four year membership,2
Stanton,Weston,Three year membership,2
Stanton,Weston,Two year membership,1
Stanton,Weston,One year membership,1
Sanford,Cordelia,Silex Documentation Contributor,1
Sanford,Cordelia,Symfony Documentation Contributor,1
Sanford,Cordelia,Monolog Documentation Contributor,1
Sanford,Cordelia,Doctrine Code Contributor,1
Sanford,Cordelia,Swiftmailer Code Contributor,1
Sanford,Cordelia,Doctrine Documentation Contributor,1
Sanford,Cordelia,Attended a training on Symfony2 (level 3) at SensioLabs,2
Sanford,Cordelia,Six year membership,3
Sanford,Cordelia,Five year membership,3
Sanford,Cordelia,Four year membership,2
Sanford,Cordelia,Three year membership,2
Sanford,Cordelia,Two year membership,1
Sanford,Cordelia,One year membership,1
Boulay,Verla,Swiftmailer Documentation Contributor,1
Boulay,Verla,Doctrine Code Contributor,1
Boulay,Verla,Attended a training on Symfony2 (level 3) at SensioLabs,2
Boulay,Verla,Doctrine Documentation Contributor,1
Boulay,Verla,SensioLabs Certified Symfony Developer (Advanced),2
Boulay,Verla,Swiftmailer Code Contributor,1
Boulay,Verla,Monolog Documentation Contributor,1
Boulay,Verla,Composer Code Contributor,1
Boulay,Verla,Silex Documentation Contributor,1
Boulay,Verla,Composer Documentation Contributor,1
Boulay,Verla,Silex Code Contributor,1
Boulay,Verla,Twig Code Contributor,1
Boulay,Verla,Seven year membership,3
Boulay,Verla,Six year membership,3
Boulay,Verla,Five year membership,3
Boulay,Verla,Four year membership,2
Boulay,Verla,Three year membership,2
Boulay,Verla,Two year membership,1
Boulay,Verla,One year membership,1
Lecoq,Loyal,Symfony Code Contributor,1
Lecoq,Loyal,Doctrine Documentation Contributor,1
Lecoq,Loyal,Doctrine Code Contributor,1
Lecoq,Loyal,Twig Documentation Contributor,1
Lecoq,Loyal,Swiftmailer Code Contributor,1
Lecoq,Loyal,Eight year membership,3
Lecoq,Loyal,Seven year membership,3
Lecoq,Loyal,Six year membership,3
Lecoq,Loyal,Five year membership,3
Lecoq,Loyal,Four year membership,2
Lecoq,Loyal,Three year membership,2
Lecoq,Loyal,Two year membership,1
Lecoq,Loyal,One year membership,1
Olson,Ernie,Silex Code Contributor,1
Olson,Ernie,Doctrine Documentation Contributor,1
Olson,Ernie,Doctrine Code Contributor,1
Olson,Ernie,Four year membership,2
Olson,Ernie,Three year membership,2
Olson,Ernie,Two year membership,1
Olson,Ernie,One year membership,1
Poulain,Ottilie,Silex Documentation Contributor,1
Poulain,Ottilie,Twig Code Contributor,1
Poulain,Ottilie,Five year membership,3
Poulain,Ottilie,Four year membership,2
Poulain,Ottilie,Three year membership,2
Poulain,Ottilie,Two year membership,1
Poulain,Ottilie,One year membership,1
Devaux,Ayla,Symfony Code Contributor,1
Devaux,Ayla,Twig Documentation Contributor,1
Devaux,Ayla,Symfony Documentation Contributor,1
Devaux,Ayla,Symfony CMF Code Contributor,1
Devaux,Ayla,Swiftmailer Documentation Contributor,1
Devaux,Ayla,Silex Documentation Contributor,1
Devaux,Ayla,Doctrine Code Contributor,1
Devaux,Ayla,Composer Documentation Contributor,1
Devaux,Ayla,One year membership,1
Albert,Jacquelyn,Doctrine Documentation Contributor,1
Albert,Jacquelyn,Helped write a book about Symfony,3
